2018	1학기	MEC451	기계제어공학Ⅰ	Control Mechanical system Ⅰ	3	3	0	01	50 	학과(전공)필수	메카트로닉스공학부	자유선택	자유선택	자유선택	자유선택	자유선택	학과(전공)필수[교직][복수]	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	메카 3                             	화/06A	화/06B	수/02A	수/02B	수/03A	수/03B	 	 	 	 	 	 	 	 	 	 	원윤재	N	0	N
2018	1학기	MTB374	기구학	Kinematics	2	2	0	01	50 	학부공통선택	메카트로닉스공학부	자유선택	자유선택	자유선택	자유선택[교직]	학부공통선택[교직]	자유선택[교직]	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	메카 3                             	화/03A	화/03B	화/04A	화/04B	 	 	 	 	 	 	 	 	 	 	 	 	이상순	N	0	N
2018	1학기	MTD711	기하공차론	Theory of Geometric Tolerence	2	2	0	01	50 	학과(전공)선택	메카트로닉스공학부	자유선택	자유선택	자유선택	학과(전공)선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	메카 3                             	금/05A	금/05B	금/06A	금/06B	 	 	 	 	 	 	 	 	 	 	 	 	유중학	N	0	N
2018	1학기	MTF333	디지털 신호처리 및 제어	Digital Signal Processing and Control	3	2	2	01	50 	학과(전공)선택	메카트로닉스공학부	자유선택	자유선택	자유선택	자유선택	학과(전공)선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	메카 4                             	화/02A	화/02B	화/03A	화/03B	목/03A	목/03B	목/04A	목/04B	 	 	 	 	 	 	 	 	김홍근	N	0.5	N
2018	1학기	MTD426	마이크로프로세서및실습Ⅰ	Microprocessor and Lab I	3	2	2	01	50 	학과(전공)필수	메카트로닉스공학부	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	메카 3 제어                            	월/08A	월/08B	월/09A	월/09B	목/01A	목/01B	목/02A	목/02B	 	 	 	 	 	 	 	 	안채헌	N	1	N
2018	1학기	MTD426	마이크로프로세서및실습Ⅰ	Microprocessor and Lab I	3	2	2	02	50 	학과(전공)필수	메카트로닉스공학부	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	메카 3                             	화/08A	화/08B	화/09A	화/09B	수/02A	수/02B	수/03A	수/03B	 	 	 	 	 	 	 	 	김홍근	N	1	N
2018	1학기	MCA640	메카니즘설계및실습	Mechanism Design and Practice	3	2	2	01	50 	학과(전공)선택	메카트로닉스공학부	자유선택	자유선택	자유선택	자유선택	자유선택	학과(전공)선택[교직][복수]	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	메카 4                             	월/05A	월/05B	월/06A	월/06B	화/06A	화/06B	화/07A	화/07B	 	 	 	 	 	 	 	 	류길하	N	1	N
2018	1학기	CCT346	반도체공학및실습	Semiconductor Engineering and Practice	3	2	2	01	40 	학과(전공)선택	메카트로닉스공학부	자유선택	자유선택	자유선택	학과(전공)선택	학과(전공)선택	학과(전공)선택	학과(전공)선택[교직]	학과(전공)선택[교직]	학과(전공)선택[교직]	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	메카 3 생산 , 메카 4 디지                          	월/08A	월/08B	월/09A	월/09B	금/01B	금/02A	금/02B	금/03A	 	 	 	 	 	 	 	 	이병렬	N	0	N
2018	1학기	CCT600	산업안전	Industrial Safety	1	1	0	01	50 	학과(전공)선택	메카트로닉스공학부	학과(전공)선택	학과(전공)선택	학과(전공)선택	학과(전공)선택	자유선택	자유선택	학과(전공)선택	학과(전공)선택	학과(전공)선택	자유선택	자유선택	자유선택	자유선택	학과(전공)선택	자유선택	자유선택	학과(전공)선택	학과(전공)선택	자유선택	자유선택	자유선택	메카 3                             	화/06A	화/06B	 	 	 	 	 	 	 	 	 	 	 	 	 	 	민동균	N	0	N
2018	1학기	MTA461	생산프로젝트	Manufacturing Project	2	1	2	01	50 	학과(전공)선택	메카트로닉스공학부	자유선택	자유선택	자유선택	학과(전공)선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	메카 4                             	목/06A	목/06B	목/07A	목/07B	목/08A	목/08B	 	 	 	 	 	 	 	 	 	 	유중학	N	1	N
2018	1학기	MTA471	성형해석및실습	Forming Analysis and Lab.	3	2	2	01	50 	학과(전공)선택	메카트로닉스공학부	자유선택	자유선택	자유선택	학과(전공)선택[교직][복수]	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	메카 4                             	화/02A	화/02B	화/03A	화/03B	수/05A	수/05B	수/06A	수/06B	 	 	 	 	 	 	 	 	민동균	N	1	N
2018	1학기	MCA655	센서및액추에이터실험	Sensor and Actuator Lab	2	1	2	01	50 	학과(전공)선택	메카트로닉스공학부	자유선택	자유선택	자유선택	자유선택	자유선택	학과(전공)선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	메카 4                             	월/07A	월/07B	월/08A	월/08B	월/09A	월/09B	 	 	 	 	 	 	 	 	 	 	임경화	N	0	N
2018	1학기	MTA221	신호시스템및실험	Signal Systems and Lab	3	2	2	01	50 	학과(전공)선택	메카트로닉스공학부	자유선택	자유선택	자유선택	자유선택	학과(전공)선택[교직][복수]	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	메카 3                             	월/08A	월/08B	월/09A	월/09B	목/01A	목/01B	목/02A	목/02B	 	 	 	 	 	 	 	 	김노유	N	0.5	N
2018	1학기	MTB492	열역학	Thermodynamics	2	2	0	01	50 	학과(전공)필수	메카트로닉스공학부	자유선택	자유선택	자유선택	학부공통필수	학과(전공)필수	학부공통필수	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	메카 2                             	화/06A	화/06B	화/07A	화/07B	 	 	 	 	 	 	 	 	 	 	 	 	정동택	N	0	N
2018	1학기	MTB492	열역학	Thermodynamics	2	2	0	02	50 	학과(전공)필수	메카트로닉스공학부	자유선택	자유선택	자유선택	학부공통필수	학과(전공)필수	학부공통필수	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	메카 2 제어                            	수/05A	수/05B	수/06A	수/06B	 	 	 	 	 	 	 	 	 	 	 	 	김광선	N	0	N
